Employee_ID,Department,Gender,Age,Hire_Date,Performance_Score,Absences_per_Month,Salary_USD,Tenure_Years,,,,,,
E-6111,Finance,Male,38,02/05/2011,4.61,1,13942.63,14.5,,,,,,
E-6112,Marketing,Female,34,30/03/2021,2.48,11,8075.09,4.6,,,,,,
E-6113,Sales,Female,36,19/08/2020,2.35,10,12575.15,5.2,,,,,,
E-6114,HR,Male,49,22/02/2012,3.53,1,3373.55,13.7,,,,,,
E-6115,Marketing,Male,56,15/01/2015,3.37,14,9443.09,10.8,,,,,,
E-6116,Operations,Male,25,03/05/2023,4.31,15,5640.09,2.5,,,,,,
E-6117,Operations,Male,58,02/01/2018,3.14,12,5098.69,7.8,,,,,,
E-6118,Operations,Male,47,16/10/2012,3.48,6,6927.65,13.1,,,,,,
E-6119,Operations,Male,56,14/11/2016,4.35,4,8143.13,9,,,,,,
E-6120,HR,Female,50,24/07/2020,1.94,3,10995.09,5.3,,,,,,
E-6121,Sales,Male,59,06/02/2013,5,0,11071.46,12.7,,,,,,
E-6122,Finance,Female,35,11/11/2015,2.98,15,5752.74,10,,,,,,
E-6123,Operations,Female,53,03/10/2023,3.32,1,10139.91,2.1,,,,,,
E-6124,HR,Male,34,12/04/2012,3.49,13,8711.04,13.6,,,,,,
E-6125,Sales,Female,51,01/12/2012,1.51,5,6851.59,12.9,,,,,,
E-6126,Operations,Male,25,26/03/2016,2.74,10,9265.34,9.6,,,,,,
E-6127,Operations,Female,59,16/09/2023,2.21,13,10211.67,2.1,,,,,,
E-6128,Sales,Male,40,19/12/2012,1.79,15,9276.9,12.9,,,,,,
E-6129,Finance,Male,58,12/05/2018,3.06,4,4398.64,7.5,,,,,,
E-6130,IT,Female,52,08/07/2018,3.3,1,4952.27,7.3,,,,,,
E-6131,Sales,Female,24,17/11/2015,1.76,5,9522.59,10,,,,,,
E-6132,Operations,Male,25,02/08/2019,2,6,4416.63,6.3,,,,,,
E-6133,HR,Female,56,02/09/2020,3.09,1,7242.26,5.2,,,,,,
E-6134,Finance,Female,33,07/12/2015,4.6,6,12248.01,9.9,,,,,,
E-6135,Finance,Male,55,19/03/2021,4.16,1,10270.26,4.6,,,,,,
E-6136,Finance,Female,53,04/06/2019,4.96,5,12686.85,6.4,,,,,,
E-6137,HR,Male,49,03/07/2023,4.25,9,9566.88,2.3,,,,,,
E-6138,Operations,Female,37,20/12/2010,3.79,12,13761.24,14.9,,,,,,
E-6139,IT,Male,55,25/10/2020,2.69,11,12992.79,5,,,,,,
E-6140,Sales,Female,58,13/11/2016,4.96,8,10054.73,9,,,,,,
E-6141,Sales,Female,41,24/07/2021,3.91,9,9761.28,4.3,,,,,,
E-6142,Marketing,Male,40,22/03/2024,2.22,10,3567.32,1.6,,,,,,
E-6143,HR,Female,57,30/10/2022,3.32,11,12197.71,3,,,,,,
E-6144,HR,Male,25,08/09/2021,1.57,1,11784.71,4.2,,,,,,
E-6145,Finance,Male,34,05/07/2016,1.86,10,5682.32,9.3,,,,,,
E-6146,IT,Male,37,02/01/2018,2.49,4,14479.18,7.8,,,,,,
E-6147,Sales,Male,33,03/01/2015,4.75,14,8071.7,10.8,,,,,,
E-6148,IT,Female,43,20/11/2014,4.19,7,6744.35,11,,,,,,
E-6149,Finance,Male,28,15/09/2019,3.66,14,13289.99,6.1,,,,,,
E-6150,Operations,Female,56,12/04/2023,2.9,9,4393.23,2.6,,,,,,
E-6151,Sales,Female,53,04/12/2024,4.81,9,3208.95,0.9,,,,,,
E-6152,Finance,Female,23,16/12/2019,3.51,10,12342.42,5.9,,,,,,
E-6153,IT,Female,34,03/05/2017,4.91,4,4832.97,8.5,,,,,,
E-6154,Finance,Male,28,03/04/2012,1.52,11,6203.06,13.6,,,,,,
E-6155,Finance,Female,38,02/02/2017,2.69,0,11280.75,8.8,,,,,,
E-6156,HR,Male,33,12/02/2024,3.55,15,9093.97,1.7,,,,,,
E-6157,Sales,Male,40,12/06/2024,2.57,0,13826.51,1.4,,,,,,
E-6158,IT,Male,55,18/10/2021,4.88,9,6257.85,4,,,,,,
E-6159,IT,Male,47,06/03/2023,4.91,0,7864.94,2.7,,,,,,
E-6160,Operations,Male,45,19/03/2017,1.79,9,9963.72,8.6,,,,,,
E-6161,Operations,Female,60,10/08/2016,4.31,1,6779.92,9.2,,,,,,
E-6162,Operations,Female,23,20/02/2013,1.71,1,3982.21,12.7,,,,,,
E-6163,Sales,Female,28,12/07/2017,1.69,15,4428.47,8.3,,,,,,
E-6164,Finance,Female,53,04/11/2017,1.97,10,5482.86,8,,,,,,
E-6165,IT,Male,40,06/11/2017,3.04,6,7650.18,8,,,,,,
E-6166,Operations,Female,27,02/04/2018,4.7,0,9261.74,7.6,,,,,,
E-6167,Finance,Female,49,16/08/2017,2.37,4,13163.49,8.2,,,,,,
E-6168,Marketing,Female,46,16/06/2010,3.86,4,3951.61,15.4,,,,,,
E-6169,Sales,Male,32,04/10/2013,2.92,4,11012.9,12.1,,,,,,
E-6170,Marketing,Male,46,21/01/2022,4.54,5,7542.81,3.8,,,,,,
E-6171,Operations,Female,37,10/11/2019,3.72,9,6640.37,6,,,,,,
E-6172,Finance,Female,49,15/03/2018,1.88,1,9808.17,7.6,,,,,,
E-6173,Finance,Female,43,04/11/2015,3.71,4,5255.94,10,,,,,,
E-6174,Marketing,Male,32,26/12/2015,1.69,1,7060.13,9.9,,,,,,
E-6175,IT,Female,48,29/11/2013,1.75,10,6410.46,11.9,,,,,,
E-6176,Sales,Male,27,04/01/2025,3.1,8,3072.73,0.8,,,,,,
E-6177,Marketing,Female,54,31/12/2015,4.19,12,7353.29,9.8,,,,,,
E-6178,Sales,Female,42,13/04/2022,4.45,7,5193.98,3.6,,,,,,
E-6179,Sales,Female,25,28/04/2012,2.99,15,13773.48,13.5,,,,,,
E-6180,IT,Male,58,21/09/2021,4.99,7,11584.42,4.1,,,,,,
E-6181,Marketing,Female,32,29/01/2015,3.68,3,3280.77,10.8,,,,,,
E-6182,IT,Female,41,06/10/2025,2.2,8,3180.42,0.1,,,,,,
E-6183,Operations,Male,39,10/11/2019,1.77,6,7248.06,6,,,,,,
E-6184,IT,Female,45,25/06/2023,3.89,3,9048.31,2.4,,,,,,
E-6185,Operations,Male,51,26/12/2013,1.89,14,10844.7,11.9,,,,,,
E-6186,IT,Female,60,20/04/2017,3.31,12,9551.51,8.5,,,,,,
E-6187,Operations,Female,53,13/03/2010,3.56,6,9014.07,15.6,,,,,,
E-6188,Operations,Female,48,31/10/2025,4.89,8,3682.82,0,,,,,,
E-6189,Sales,Female,31,05/07/2014,3.89,10,10868.39,11.3,,,,,,
E-6190,Marketing,Male,57,21/05/2021,3.34,15,10487.39,4.5,,,,,,
E-6191,Operations,Female,40,30/04/2010,2.49,14,4196.82,15.5,,,,,,
E-6192,IT,Male,45,25/08/2020,3.8,5,13957.28,5.2,,,,,,
E-6193,Finance,Female,52,27/03/2019,4.08,10,6569.18,6.6,,,,,,
E-6194,HR,Male,33,29/03/2024,1.69,5,14949.26,1.6,,,,,,
E-6195,Finance,Male,41,09/02/2020,2.93,2,9510.65,5.7,,,,,,
E-6196,Finance,Male,42,27/09/2013,3.42,11,13125.65,12.1,,,,,,
E-6197,Operations,Male,50,11/09/2022,3.23,13,14324.22,3.1,,,,,,
E-6198,Operations,Male,32,17/05/2013,4.38,14,6658.58,12.5,,,,,,
E-6199,Finance,Female,41,17/05/2021,1.82,8,13395.42,4.5,,,,,,
E-6200,Finance,Male,60,02/02/2014,3.34,14,3350.2,11.8,,,,,,
E-6201,HR,Female,25,18/09/2021,2.56,7,3525.11,4.1,,,,,,
E-6202,Sales,Male,28,09/03/2016,1.92,14,5368.53,9.7,,,,,,
E-6203,Marketing,Male,30,03/07/2021,3.98,2,10918.36,4.3,,,,,,
E-6204,HR,Male,43,16/08/2013,4.66,11,14626.23,12.2,,,,,,
E-6205,HR,Male,32,10/06/2018,2.65,11,10363.8,7.4,,,,,,
E-6206,HR,Male,51,24/10/2025,4.32,1,8077.85,0,,,,,,
E-6207,HR,Female,52,11/01/2010,2.06,0,4554.98,15.8,,,,,,
E-6208,HR,Male,41,05/06/2015,3.21,4,9803.56,10.4,,,,,,
E-6209,IT,Female,43,26/11/2022,2.14,12,8019.04,2.9,,,,,,
E-6210,Marketing,Male,49,24/05/2023,4.15,13,5212.24,2.4,,,,,,
E-6211,Sales,Male,37,08/10/2024,3.54,7,8019.88,1.1,,,,,,
E-6212,HR,Female,59,28/04/2014,2.65,11,9179.46,11.5,,,,,,
E-6213,Marketing,Female,49,08/01/2025,2.8,12,14250.55,0.8,,,,,,
E-6214,Marketing,Female,55,30/11/2019,3.31,10,13907.3,5.9,,,,,,
E-6215,Operations,Female,43,07/02/2025,3.18,6,6295.22,0.7,,,,,,
E-6216,Finance,Female,23,28/02/2016,3.01,13,4274.23,9.7,,,,,,
E-6217,Sales,Female,55,16/02/2019,4.64,0,13704.6,6.7,,,,,,
E-6218,Sales,Male,44,13/06/2011,1.75,13,6165.67,14.4,,,,,,
E-6219,HR,Female,26,22/07/2025,2.82,11,5712.68,0.3,,,,,,
E-6220,Finance,Male,51,09/07/2021,4.79,2,5135.63,4.3,,,,,,
E-6221,Marketing,Female,50,14/01/2025,3.73,12,11545.24,0.8,,,,,,
E-6222,Marketing,Female,60,19/01/2018,4.53,3,14888.04,7.8,,,,,,
E-6223,Marketing,Male,46,04/04/2015,3.65,2,3584.14,10.6,,,,,,
E-6224,HR,Male,57,06/01/2015,3.95,4,3350.6,10.8,,,,,,
E-6225,Finance,Female,36,14/07/2023,4.27,3,6745.89,2.3,,,,,,
E-6226,Sales,Female,29,07/09/2017,2.76,5,11257.55,8.2,,,,,,
E-6227,IT,Male,51,21/08/2012,1.7,7,8016.23,13.2,,,,,,
E-6228,IT,Female,37,14/10/2025,4.69,11,7673.05,0,,,,,,
E-6229,Operations,Female,37,06/06/2022,3.39,12,14519.66,3.4,,,,,,
E-6230,HR,Female,47,22/12/2013,3.91,0,5372.5,11.9,,,,,,
E-6231,Marketing,Female,47,25/02/2025,3.64,7,10192.21,0.7,,,,,,
E-6232,Marketing,Male,41,21/08/2020,2.04,11,11284.08,5.2,,,,,,
E-6233,Operations,Female,53,30/04/2010,3,1,8158.37,15.5,,,,,,
E-6234,IT,Female,27,17/09/2019,1.68,15,11864.01,6.1,,,,,,
E-6235,Operations,Male,40,19/05/2019,2.62,12,10472.48,6.5,,,,,,
E-6236,Sales,Female,47,25/05/2018,3.3,11,5003.43,7.4,,,,,,
E-6237,Operations,Male,48,29/11/2019,1.86,12,4666.6,5.9,,,,,,
E-6238,IT,Female,55,31/01/2016,2.09,12,14538.37,9.8,,,,,,
E-6239,Operations,Male,26,11/10/2015,3.44,14,6574.12,10.1,,,,,,
E-6240,Marketing,Female,23,29/01/2010,3.19,6,4401.98,15.8,,,,,,
E-6241,IT,Male,22,02/03/2014,2.63,8,12350.3,11.7,,,,,,
E-6242,Finance,Female,27,19/03/2016,2.44,2,12441.1,9.6,,,,,,
E-6243,IT,Female,59,03/02/2015,3.23,15,4829.19,10.8,,,,,,
E-6244,IT,Male,46,10/01/2023,1.72,15,8087.42,2.8,,,,,,
E-6245,HR,Female,51,28/08/2024,2.55,8,13135.84,1.2,,,,,,
E-6246,Marketing,Female,27,20/02/2010,2.12,15,3938.84,15.7,,,,,,
E-6247,Sales,Female,30,22/08/2013,3.9,0,11896.47,12.2,,,,,,
E-6248,Operations,Male,59,17/06/2011,1.73,3,6947.41,14.4,,,,,,
E-6249,HR,Female,44,13/06/2013,2.94,13,11445.59,12.4,,,,,,
E-6250,Finance,Female,59,29/05/2025,2.47,14,11155.05,0.4,,,,,,
E-6251,Finance,Female,58,07/02/2012,2.04,14,13798.67,13.7,,,,,,
E-6252,Finance,Male,27,01/05/2019,3.63,7,6718.42,6.5,,,,,,
E-6253,Sales,Male,51,06/12/2022,4.46,2,13753.49,2.9,,,,,,
E-6254,Operations,Male,31,22/11/2017,3.36,7,4037.65,7.9,,,,,,
E-6255,HR,Male,53,16/11/2013,3.92,13,11418.46,12,,,,,,
E-6256,Operations,Female,48,27/02/2010,4.79,10,5692.97,15.7,,,,,,
E-6257,Marketing,Male,36,23/02/2019,4.43,4,12501.7,6.7,,,,,,
E-6258,Finance,Female,25,07/11/2020,1.71,15,13269.3,5,,,,,,
E-6259,Operations,Male,58,10/02/2017,3.37,1,9234.65,8.7,,,,,,
E-6260,Marketing,Female,57,29/12/2018,2.09,5,9883.07,6.8,,,,,,
E-6261,Operations,Female,46,29/10/2015,4.13,2,3153.99,10,,,,,,
E-6262,Finance,Male,33,24/08/2013,3.48,6,5642.1,12.2,,,,,,
E-6263,Finance,Female,25,02/05/2025,4.11,10,10979.59,0.5,,,,,,
E-6264,Operations,Female,52,11/02/2011,4.97,0,3176.38,14.7,,,,,,
E-6265,IT,Male,25,21/01/2015,3.29,4,3835.33,10.8,,,,,,
E-6266,Finance,Female,48,26/06/2014,3.36,14,11058.29,11.4,,,,,,
E-6267,IT,Male,56,17/05/2014,3.23,12,4485.31,11.5,,,,,,
E-6268,Sales,Male,55,10/05/2021,2.46,0,14168.85,4.5,,,,,,
E-6269,Sales,Female,30,26/04/2011,2.73,0,5597.97,14.5,,,,,,
E-6270,HR,Male,41,03/05/2011,1.6,7,9793.82,14.5,,,,,,
E-6271,Marketing,Male,34,03/02/2014,3.94,5,13999.59,11.8,,,,,,
E-6272,Sales,Male,32,24/10/2014,3.39,3,14415.92,11,,,,,,
E-6273,Marketing,Male,27,18/11/2012,3.18,11,11104.04,13,,,,,,
E-6274,HR,Male,40,23/10/2025,3.46,6,7723.82,0,,,,,,
E-6275,IT,Female,40,25/12/2013,2.08,15,5515.77,11.9,,,,,,
E-6276,Operations,Male,56,15/04/2018,2.36,13,6819.75,7.6,,,,,,
E-6277,Operations,Male,48,17/06/2019,1.77,14,10583.3,6.4,,,,,,
E-6278,IT,Female,46,04/12/2018,4.15,3,5450.06,6.9,,,,,,
E-6279,Finance,Male,36,25/11/2016,3.06,2,7554.71,8.9,,,,,,
E-6280,Operations,Male,47,09/10/2013,2.2,12,7553.26,12.1,,,,,,
E-6281,Marketing,Male,42,19/04/2010,3.11,15,11484.68,15.5,,,,,,
E-6282,HR,Male,55,26/11/2012,3.33,1,12928.2,12.9,,,,,,
E-6283,Finance,Female,60,23/01/2011,2.59,10,8055.81,14.8,,,,,,
E-6284,Sales,Male,32,15/02/2013,4.7,9,7173.7,12.7,,,,,,
E-6285,Operations,Male,51,13/08/2010,4.7,14,13164.84,15.2,,,,,,
E-6286,Operations,Female,41,29/01/2019,4.6,3,4123.54,6.8,,,,,,
E-6287,IT,Male,43,10/05/2018,2.53,0,12377.03,7.5,,,,,,
E-6288,IT,Female,22,02/04/2021,4.2,0,3591.31,4.6,,,,,,
E-6289,Sales,Male,44,19/09/2012,3.57,0,8479.64,13.1,,,,,,
E-6290,IT,Male,47,06/05/2024,2.46,3,9018.62,1.5,,,,,,
E-6291,Operations,Male,56,08/01/2022,1.5,11,11854.21,3.8,,,,,,
E-6292,Marketing,Male,27,16/11/2019,3.3,15,9499.64,6,,,,,,
E-6293,Finance,Male,48,03/03/2022,3.98,8,7483.04,3.7,,,,,,
E-6294,HR,Female,32,26/12/2022,2.12,15,8538.31,2.9,,,,,,
E-6295,Sales,Female,33,08/08/2021,1.52,5,14603.51,4.2,,,,,,
E-6296,Sales,Male,22,25/02/2010,3.24,3,10297.28,15.7,,,,,,
E-6297,HR,Male,39,24/03/2017,2.47,13,9001.25,8.6,,,,,,
E-6298,Sales,Female,26,02/10/2020,2.8,11,6032.77,5.1,,,,,,
E-6299,Sales,Female,54,27/08/2025,1.5,14,10864.25,0.2,,,,,,
E-6300,Marketing,Female,58,09/07/2014,3.45,13,11781.24,11.3,,,,,,
E-6301,IT,Male,44,26/07/2025,2.57,0,7052.11,0.3,,,,,,
E-6302,Marketing,Female,44,01/10/2011,4.95,7,10318.83,14.1,,,,,,
E-6303,Operations,Male,57,17/11/2015,1.69,6,3723.44,10,,,,,,
E-6304,Marketing,Female,28,13/08/2010,3.12,11,3369.92,15.2,,,,,,
E-6305,IT,Male,30,02/08/2016,3.46,14,14162.53,9.3,,,,,,
E-6306,HR,Male,48,24/08/2023,3.47,6,9870.99,2.2,,,,,,
E-6307,Sales,Male,33,11/12/2017,2,13,13192.96,7.9,,,,,,
E-6308,Marketing,Female,28,06/08/2013,3.21,2,14673.4,12.2,,,,,,
E-6309,Sales,Female,49,14/08/2023,4.56,9,8519.07,2.2,,,,,,
E-6310,IT,Male,50,24/06/2025,3.89,1,6504.02,0.4,,,,,,
E-6311,HR,Female,34,22/05/2011,4.97,6,6542.74,14.5,,,,,,
E-6312,IT,Male,57,11/08/2011,1.81,11,3162.41,14.2,,,,,,
E-6313,IT,Female,44,12/05/2012,1.75,10,11868.13,13.5,,,,,,
E-6314,HR,Female,60,10/07/2014,4.74,4,11254.58,11.3,,,,,,
E-6315,Sales,Male,40,29/03/2021,1.81,14,14347.46,4.6,,,,,,
E-6316,Operations,Male,57,17/11/2014,3.38,9,3655.45,11,,,,,,
E-6317,Finance,Male,57,07/06/2010,2.6,3,4392.52,15.4,,,,,,
E-6318,Operations,Male,49,29/09/2015,4.1,7,4022.67,10.1,,,,,,
E-6319,Sales,Male,60,01/03/2024,1.95,3,11555.76,1.7,,,,,,
E-6320,Operations,Male,32,08/08/2021,2.47,7,4901.99,4.2,,,,,,
E-6321,Marketing,Male,34,23/07/2012,2.62,11,7092.61,13.3,,,,,,
E-6322,Operations,Male,38,03/12/2010,4.89,5,13652.47,14.9,,,,,,
E-6323,IT,Female,25,09/03/2013,4.22,12,11056.51,12.7,,,,,,
E-6324,HR,Female,41,12/11/2015,5,7,7317.36,10,,,,,,
E-6325,Operations,Female,51,24/04/2014,4.01,3,13927.78,11.5,,,,,,
E-6326,Operations,Male,55,28/07/2018,2.68,3,13369.64,7.3,,,,,,
E-6327,HR,Male,44,11/01/2012,3.21,7,9581.99,13.8,,,,,,
E-6328,Marketing,Male,56,04/08/2022,3.99,4,4712.83,3.2,,,,,,
E-6329,HR,Male,24,25/01/2019,4.01,12,14652.37,6.8,,,,,,
E-6330,Operations,Male,42,22/05/2021,2.15,6,7189.74,4.4,,,,,,
E-6331,HR,Male,50,30/07/2025,3,14,9026.41,0.3,,,,,,
E-6332,Finance,Male,53,17/07/2011,2.28,15,4168.58,14.3,,,,,,
E-6333,Operations,Female,45,09/08/2020,4.83,3,5157.14,5.2,,,,,,
E-6334,Marketing,Female,50,07/04/2025,2.59,4,11950.94,0.6,,,,,,
E-6335,Marketing,Female,29,01/06/2010,4.31,4,4206.49,15.4,,,,,,
E-6336,Finance,Male,41,24/01/2011,2.8,2,13116.23,14.8,,,,,,
E-6337,Finance,Male,36,06/11/2015,4.78,12,9562.67,10,,,,,,
E-6338,Marketing,Male,34,18/03/2022,3.98,10,11706.87,3.6,,,,,,
E-6339,Sales,Female,56,25/03/2025,2.96,7,9057.91,0.6,,,,,,
E-6340,Finance,Male,57,11/06/2011,2.54,8,14491.39,14.4,,,,,,
E-6341,IT,Male,41,23/04/2023,3.82,12,9745.08,2.5,,,,,,
E-6342,Sales,Male,31,11/02/2016,3.58,0,5292.21,9.7,,,,,,
E-6343,IT,Female,38,10/05/2012,3.72,3,10626.03,13.5,,,,,,
E-6344,Marketing,Male,35,01/01/2019,3.68,4,8100.21,6.8,,,,,,
E-6345,IT,Female,56,08/03/2017,1.58,3,10325.07,8.7,,,,,,
E-6346,IT,Male,57,20/10/2017,4.3,2,12386.67,8,,,,,,
E-6347,HR,Female,29,12/07/2018,3.94,3,13061.92,7.3,,,,,,
E-6348,Finance,Female,56,07/10/2013,3.6,4,3275.81,12.1,,,,,,
E-6349,Finance,Female,59,30/09/2017,4.51,13,14566.64,8.1,,,,,,
E-6350,HR,Female,41,05/03/2022,2.37,9,12477.75,3.7,,,,,,
E-6351,Sales,Female,33,08/12/2010,4.74,3,7991.79,14.9,,,,,,
E-6352,IT,Female,53,06/11/2018,3.59,6,6258.95,7,,,,,,
E-6353,Sales,Female,35,07/06/2021,3.58,11,13252.17,4.4,,,,,,
E-6354,IT,Female,30,30/12/2014,4.74,7,5462.98,10.8,,,,,,
E-6355,Marketing,Female,46,05/04/2011,3.38,9,10541.85,14.6,,,,,,
E-6356,Sales,Male,58,11/12/2018,4.59,15,5160.57,6.9,,,,,,
E-6357,Operations,Male,59,15/12/2022,4.85,3,10632.92,2.9,,,,,,
E-6358,HR,Male,48,28/12/2011,4.63,12,11183.57,13.9,,,,,,
E-6359,IT,Male,45,25/04/2014,4.61,12,8794.63,11.5,,,,,,
E-6360,HR,Female,60,12/11/2012,2.73,5,10664.32,13,,,,,,
E-6361,Finance,Male,45,13/11/2021,1.98,10,8565.36,4,,,,,,
E-6362,HR,Male,55,16/07/2015,2.38,10,10151.67,10.3,,,,,,
E-6363,Sales,Male,58,03/05/2020,4.46,12,3568.3,5.5,,,,,,
E-6364,Marketing,Female,57,18/07/2014,4.33,12,8159.16,11.3,,,,,,
E-6365,IT,Male,43,15/06/2025,2.59,4,12685.38,0.4,,,,,,
E-6366,Finance,Male,46,09/08/2020,4.49,9,13468.93,5.2,,,,,,
E-6367,HR,Male,49,25/06/2016,2.16,13,3373.72,9.4,,,,,,
E-6368,Operations,Female,23,08/05/2012,4.63,3,5268.65,13.5,,,,,,
E-6369,Sales,Female,52,12/07/2014,3.38,9,7321.8,11.3,,,,,,
E-6370,IT,Female,27,09/07/2012,2.43,13,7608.7,13.3,,,,,,
E-6371,HR,Male,32,06/06/2023,2.27,13,4961.37,2.4,,,,,,
E-6372,Operations,Male,35,16/03/2020,4.2,0,8312.37,5.6,,,,,,
E-6373,IT,Male,26,15/12/2023,4.96,6,13587.24,1.9,,,,,,
E-6374,IT,Male,59,21/10/2021,4.31,1,13754.69,4,,,,,,
E-6375,HR,Female,22,02/02/2020,2.51,12,8003.44,5.8,,,,,,
E-6376,Operations,Female,56,27/09/2017,3.25,6,13351.27,8.1,,,,,,
E-6377,Finance,Male,57,09/11/2022,4.16,11,13978.46,3,,,,,,
E-6378,Marketing,Female,54,20/12/2012,4.4,3,8192.82,12.9,,,,,,
E-6379,Sales,Male,37,13/07/2012,2.59,7,8515.47,13.3,,,,,,
E-6380,Operations,Female,24,23/02/2019,3.46,4,6243.72,6.7,,,,,,
E-6381,Sales,Female,28,05/11/2018,3.33,2,6105.48,7,,,,,,
E-6382,IT,Female,53,11/01/2020,4.62,10,11834.45,5.8,,,,,,
E-6383,HR,Male,45,09/12/2017,4.01,3,13375.74,7.9,,,,,,
E-6384,Marketing,Female,32,16/05/2013,4.85,9,12011.12,12.5,,,,,,
E-6385,IT,Female,27,25/09/2011,4.16,3,5916.27,14.1,,,,,,
E-6386,Sales,Male,52,31/01/2010,2.23,11,4453.33,15.8,,,,,,
E-6387,Operations,Male,30,23/03/2025,3.41,4,11948.25,0.6,,,,,,
E-6388,HR,Female,47,01/06/2019,1.57,0,10456.71,6.4,,,,,,
E-6389,Marketing,Male,25,06/12/2018,1.87,6,14177.59,6.9,,,,,,
E-6390,Marketing,Male,56,09/01/2023,4.57,1,3094.25,2.8,,,,,,
E-6391,Finance,Male,35,27/10/2014,3.61,13,14301.02,11,,,,,,
E-6392,Marketing,Male,34,07/10/2011,3.53,6,11248.48,14.1,,,,,,
E-6393,Finance,Female,30,03/08/2023,5,0,3830.62,2.2,,,,,,
E-6394,IT,Male,50,03/02/2012,3.01,13,13659.58,13.8,,,,,,
E-6395,HR,Male,35,30/10/2015,3.2,9,11114.27,10,,,,,,
E-6396,Marketing,Female,36,02/01/2017,4.29,11,13609.28,8.8,,,,,,
E-6397,Marketing,Female,55,24/04/2014,4.08,2,14886.23,11.5,,,,,,
E-6398,IT,Male,27,18/07/2017,2.95,9,13297.33,8.3,,,,,,
E-6399,Finance,Female,57,12/05/2010,4.57,6,6430,15.5,,,,,,
E-6400,IT,Female,28,17/10/2016,4.7,13,3574.91,9,,,,,,
E-6401,Sales,Female,51,17/10/2017,2.73,15,5620.47,8,,,,,,
E-6402,Operations,Male,41,06/03/2020,3.76,6,8833.42,5.7,,,,,,
E-6403,Finance,Female,54,12/01/2010,4.63,11,10989.57,15.8,,,,,,
E-6404,Sales,Female,32,16/09/2025,3.01,7,5804.88,0.1,,,,,,
E-6405,IT,Female,33,17/04/2019,1.78,5,5724.11,6.5,,,,,,
E-6406,IT,Female,25,12/07/2010,3.45,8,9140.51,15.3,,,,,,
E-6407,Sales,Female,52,27/09/2016,4.04,4,11034.03,9.1,,,,,,
E-6408,Marketing,Male,25,18/03/2024,4.05,12,7679.99,1.6,,,,,,
E-6409,Operations,Female,48,27/06/2022,1.84,3,6026.55,3.4,,,,,,
E-6410,HR,Male,47,16/08/2020,3.41,10,10738.01,5.2,,,,,,
E-6411,IT,Female,24,29/11/2015,1.85,15,9802.14,9.9,,,,,,
E-6412,IT,Female,28,11/08/2022,3.61,6,6780.74,3.2,,,,,,
E-6413,Sales,Female,33,14/11/2020,2.78,4,12984.48,5,,,,,,
E-6414,Operations,Male,57,28/01/2013,3.57,1,10081.57,12.8,,,,,,
E-6415,Sales,Female,38,20/06/2018,4,15,10612.08,7.4,,,,,,
E-6416,IT,Female,25,10/04/2014,4.7,2,7498.24,11.6,,,,,,
E-6417,HR,Male,51,10/01/2019,3.18,1,4116.83,6.8,,,,,,
E-6418,Operations,Female,57,07/10/2010,3.96,13,8785.04,15.1,,,,,,
E-6419,Marketing,Male,33,14/03/2010,4.78,7,12964.49,15.6,,,,,,
E-6420,Operations,Female,59,27/11/2013,3.82,1,6429.73,11.9,,,,,,
E-6421,IT,Female,23,22/01/2024,1.55,11,3095.37,1.8,,,,,,
E-6422,Finance,Female,24,28/06/2021,1.81,2,9758.2,4.3,,,,,,
E-6423,HR,Female,25,07/11/2016,3.24,3,10205.8,9,,,,,,
E-6424,Finance,Female,25,10/10/2015,4,2,6086.73,10.1,,,,,,
E-6425,IT,Male,25,15/01/2017,2.47,7,9277.24,8.8,,,,,,
E-6426,Operations,Male,45,22/02/2013,3.81,5,12510.1,12.7,,,,,,
E-6427,Marketing,Female,50,23/09/2019,4.5,5,12973.4,6.1,,,,,,
E-6428,Marketing,Male,46,20/03/2010,2.61,10,13463.33,15.6,,,,,,
E-6429,Sales,Male,35,01/01/2015,2.32,14,4177.27,10.8,,,,,,
E-6430,Finance,Female,55,31/08/2024,1.92,3,10524.89,1.2,,,,,,
E-6431,Finance,Female,38,11/06/2015,1.59,0,13073.87,10.4,,,,,,
E-6432,IT,Female,36,04/10/2015,4.35,15,3141.83,10.1,,,,,,
E-6433,Finance,Female,59,28/08/2014,2.22,8,4633.22,11.2,,,,,,
E-6434,Sales,Male,54,05/08/2017,2.35,8,3818.21,8.2,,,,,,
E-6435,HR,Female,42,23/08/2024,2.43,7,13745.88,1.2,,,,,,
E-6436,Operations,Female,46,05/11/2014,4.67,9,7025.96,11,,,,,,
E-6437,Marketing,Female,26,10/07/2015,3.98,4,8663.64,10.3,,,,,,
E-6438,Marketing,Male,37,31/12/2016,3.53,15,3716.94,8.8,,,,,,
E-6439,IT,Male,55,11/07/2020,3.26,9,6310.72,5.3,,,,,,
E-6440,Marketing,Female,34,20/02/2023,2.71,11,7539.76,2.7,,,,,,
E-6441,Finance,Male,48,02/02/2011,4.48,12,10828.19,14.8,,,,,,
E-6442,Operations,Male,46,26/10/2017,2.89,11,14379.61,8,,,,,,
E-6443,HR,Male,46,08/04/2018,1.71,15,14020.95,7.6,,,,,,
E-6444,IT,Female,29,04/05/2010,4.73,1,5201.65,15.5,,,,,,
E-6445,Finance,Male,32,06/07/2012,4.66,10,5376.2,13.3,,,,,,
